TeamName,ObservationDate,RivalTeam,Attack,Midfield,Defence,TransferBudget,Defensive Style,DefensiveWidth,Depth,Offensive Style,Width,Players In Box,Corners,Free Kicks,Captain,Short Free Kick,Long Free Kick,Penalties,Left Corner,Right Corner,TeamRoster,LoanedPlayers
West Ham United,"April 25, 2022",Millwall,80,78,78,35000000,Drop Back,50,50,Balanced,70,4,3,3,Rice,Cresswell,Rice,Rice,Cresswell,Bowen,"['R. Araujo Fabiański', 'Vladimír Coufal', 'Craig Dawson', 'Issa Diop', 'Aaron Cresswell', 'Tomáš Souček', 'Declan Rice', 'Jarrod Bowen', 'Pablo Fornals', 'Manuel Lanzini', 'Michail Antonio', 'Nikola Vlašić', 'Saïd Benrahma', 'Andriy Wilson Bruno', 'Ryan Fredericks', 'Alphonse AreolaL', 'Mark Noble', 'Ben Johnson', 'Arthur Masuaku', 'Alex Král', 'Sonny Perkins', 'Jamal Baptiste', 'Kurt Pablo Larrea', 'Angelo Ogbonna', 'Darren Randolph', 'David Martin', 'Ajibola Alese', 'Pierre Ekwah Elimby', 'Armstrong Okoflex', 'Keenan Appiah-Forson', 'Harrison Ashby', 'Amadou Diallo']","['Nathan Holland', 'Nathan Trott', 'Gonçalo Cardoso', 'Conor Coventry', 'Joseph Anang', 'Ademipo Odubeko']"
West Ham United,"April 25, 2022",Millwall,80,78,78,35000000,Drop Back,50,50,Balanced,70,4,3,3,Rice,Cresswell,Rice,Rice,Cresswell,Bowen,"['R. Araujo Fabiański', 'Vladimír Coufal', 'Craig Dawson', 'Issa Diop', 'Aaron Cresswell', 'Tomáš Souček', 'Declan Rice', 'Jarrod Bowen', 'Pablo Fornals', 'Manuel Lanzini', 'Michail Antonio', 'Nikola Vlašić', 'Saïd Benrahma', 'Andriy Wilson Bruno', 'Ryan Fredericks', 'Alphonse AreolaL', 'Mark Noble', 'Ben Johnson', 'Arthur Masuaku', 'Alex Král', 'Sonny Perkins', 'Jamal Baptiste', 'Kurt Pablo Larrea', 'Angelo Ogbonna', 'Darren Randolph', 'David Martin', 'Ajibola Alese', 'Pierre Ekwah Elimby', 'Armstrong Okoflex', 'Keenan Appiah-Forson', 'Harrison Ashby', 'Amadou Diallo']","['Nathan Holland', 'Nathan Trott', 'Gonçalo Cardoso', 'Conor Coventry', 'Joseph Anang', 'Ademipo Odubeko']"
Burnley,"April 25, 2022",Blackburn Rovers,77,75,76,22000000,Balanced,40,50,Long Ball,60,3,3,3,Tarkowski,Westwood,Westwood,Weghorst,Westwood,McNeil,"['Nick Pope', 'Connor Roberts', 'Nathan Collins', 'James Tarkowski', 'Charlie Taylor', 'Aaron Lennon', 'Ashley Westwood', 'Josh Brownhill', 'Dwight McNeil', 'Wout Weghorst', 'Maxwel Cornet', 'Ashley Barnes', 'Matěj Vydra', 'Matthew Lowton', 'Kevin Long', 'Wayne Hennessey', 'Jay Rodriguez', 'Jack Cork', 'Erik Pieters', 'Jóhann Berg Guðmundsson', 'Dale Stephens', 'Ben Mee', 'Phil Bardsley', 'Bobby Thomas', 'Lewis Richardson', 'Will Norris', 'Max Thompson', 'Anthony Gomez Mancini', 'Mark Helm', 'Joe McGlynn', 'Sam Waller', 'Robert Harker']","['Bailey Peacock-Farrell', 'Adam Phillips', 'Anthony Glennon', 'Richard Nartey', 'Jacob Bedeau', 'Joel Mumbongo', 'Lukas Jensen']"
Burnley,"April 25, 2022",Blackburn Rovers,77,75,76,22000000,Balanced,40,50,Long Ball,60,3,3,3,Tarkowski,Westwood,Westwood,Weghorst,Westwood,McNeil,"['Nick Pope', 'Connor Roberts', 'Nathan Collins', 'James Tarkowski', 'Charlie Taylor', 'Aaron Lennon', 'Ashley Westwood', 'Josh Brownhill', 'Dwight McNeil', 'Wout Weghorst', 'Maxwel Cornet', 'Ashley Barnes', 'Matěj Vydra', 'Matthew Lowton', 'Kevin Long', 'Wayne Hennessey', 'Jay Rodriguez', 'Jack Cork', 'Erik Pieters', 'Jóhann Berg Guðmundsson', 'Dale Stephens', 'Ben Mee', 'Phil Bardsley', 'Bobby Thomas', 'Lewis Richardson', 'Will Norris', 'Max Thompson', 'Anthony Gomez Mancini', 'Mark Helm', 'Joe McGlynn', 'Sam Waller', 'Robert Harker']","['Bailey Peacock-Farrell', 'Adam Phillips', 'Anthony Glennon', 'Richard Nartey', 'Jacob Bedeau', 'Joel Mumbongo', 'Lukas Jensen']"
RB Leipzig,"April 11, 2022",Borussia Dortmund,82,80,79,50000000,Press After Possession Loss,50,80,Long Ball,30,6,3,3,Gulácsi,Nkunku,Angeliño,André Silva,Angeliño,Nkunku,"['Péter Gulácsi', 'Mohamed Simakan', 'Willi Orban', 'Joško Gvardiol', 'Nordi Mukiele', 'Amadou Haidara', 'Kevin Kampl', 'Angeliño', 'Dani Olmo', 'André Silva', 'Christopher Nkunku', 'Konrad Laimer', 'Dominik Szoboszlai', 'Lukas Klostermann', 'Benjamin Henrichs', 'Josep Martínez', 'GyeongMin Poulsen', 'Emil Forsberg', 'Tyler Adams', 'Ben Klefisch', 'Mehmet Ibrahimi', 'Philipp Tschauner', 'Marcel Halstenberg', 'Eric Uhlmann', 'David Lelle', 'Julius Pfennig', 'Robin Friedrich']","['Hwang Hee Chan', 'Alexander Sørloth', 'Ademola Lookman', 'Kyei G Mvogo', 'Ilaix Moriba', 'Brian Brobbey', 'Tom Krauß', 'Frederik Jäkel', 'Eric Martel', 'Caden Clark', 'Dennis Borkowski', 'Tim Schreiber']"
Inter,"April 25, 2022",Milan,82,82,83,99500000,Balanced,50,60,Balanced,50,4,3,3,Handanovič, N,Brozović, N,Brozović,Brozović,"['Samir Handanovič', 'Milan Dragoljub', 'Stefan J. Sierra', 'Alessandro Bastoni', 'Marcelo Brozović', 'Denzel Dumfries', 'Nicolò Barella', 'Hakan Yang L N', 'Ivan Perišić', 'Edin Džeko', 'Lautaro Martínez', 'Alexis Sánchez', 'Matteo Darmian', ""Danilo D'Ambrosio"", 'Federico Dimarco', 'Ionuț Andrei Radu', 'Arturo Vidal', 'Matias Vecino', 'Felipe CaicedoL', 'Joaquín CorreaL', 'Andrea Ranocchia', 'Roberto Gagliardini', 'Aleksandar Kolarov', 'Alex Cordaz', 'Robin GosensL']","['Stefano Sensi', 'Valentino Lazaro', 'Andrea Pinamonti', 'Edmonds Green Vanheusden', 'Dalbert', 'Eddie Salcedo', 'Sebastiano Esposito', 'Darian Males']"
RC Lens,"April 11, 2022",LOSC Lille,74,76,75,8500000,Pressure On Heavy Touch,50,60,Balanced,50,6,3,3,Fofana,Clauss,Clauss,Kakuta,Clauss,Clauss,"['Wuilker Faríñez', 'Jonathan Clauss', 'Jonathan Gradit', 'Kevin Danso', 'Facundo Medina', 'Massadio Haïdara', 'Cheick Doucouré', 'Seko Fofana', 'Gaël Kakuta', 'Florian Sotoca', 'Arnaud KalimuendoL', 'David Costa', 'Patrick Berg', 'Przemysław Frankowski', 'Christopher Wooh', 'Jean-Louis Leca', 'Wesley Saïd', 'Ignatius Ganago', 'J. Ramis Cahuzac', 'Corentin Jean', 'Deiver Machado', 'Samba Sow', 'Jules Keita', 'Ibrahima Baldé', 'J. Ramis Pandor', 'Valentino Lesieur', 'Mamadou Camara']","['Simon Banza', 'Steven Fortes', 'Gaëtan Robail', 'Ismaël Boura', 'Jonathan Varane', 'Tom Ducrocq']"
RC Celta de Vigo,"April 21, 2022",CD Lugo,76,76,76,12000000,Pressure On Heavy Touch,70,60,Balanced,50,3,3,3,Hugo Mallo,Iago Aspas,Iago Aspas,Iago Aspas,Denis Suárez,Denis Suárez,"['Matías Dituro', 'Hugo Mallo', 'Joseph Aidoo', 'Néstor Araújo', 'Javi Galán', 'Fran Beltrán', 'Brais Méndez', 'Denis Suárez', 'Franco Cervi', 'Iago Aspas', 'Renato Tapia', 'Jeison MurilloL', 'Kevin', 'José Fontán', 'Rubén Blanco', 'Santi Mina', 'Nolito', 'Orbelín Pineda', 'Augusto Solari', 'Carlos Domínguez', 'Javi CastroL', 'Lautaro', 'Iker Losada', 'B. Arce', 'Cedric Teguía', 'Alfon', 'Jordan Holsgrove', 'Javi Gómez', 'Carbonell', 'Miguel Rodríguez', 'Gaizka Campos Bahillo']","['Okay Thom', 'Emre Mor', 'Iván Villar', 'Miguel Baeza Pérez', 'Gabriel Fernández', 'Sergio Carreira Vilariño']"
LOSC Lille,"April 21, 2022",RC Lens,79,76,76,15500000,Pressure On Heavy Touch,50,50,Balanced,70,6,3,3,José Fonte, Fabián, Fabián, Fabián,Renato Sanches,Renato Sanches,"['Léo Jardim', 'D. Arboleda Nie A.SH.', 'José Fonte', 'Sven Botman', 'Tiago Djaló', 'Renato Sanches', 'Benjamin André', 'Xeka', 'Jonathan Bamba', 'Jonathan David', 'Burak M. Fabián', 'Amadou Onana', 'Edon Á. Araos', 'Isaac Lihadji', 'Gabriel Gudmundsson', 'Ivo GrbićL', 'Timothy Weah', 'Angel Gomes', 'Domagoj Bradarić', 'Jérémy Pied', 'Saad Agouzoul', 'Adam Jakubech', 'Orestis Karnezis']","['Kouadio-Yves Dabila', 'Lucas Chevalier', 'Rocco Ascone']"
Brentford,"April 25, 2022",Queens Park Rangers,74,75,74,18000000,Press After Possession Loss,60,60,Balanced,60,7,3,3,Jansson,Eriksen,Eriksen,Toney,Eriksen,Eriksen,"['David Raya', 'Kristoffer Ajer', 'Pontus Jansson', 'Ethan Pinnock', 'Rico Henry', 'Christian Nørgaard', 'Vitaly Janelt', 'Christian Eriksen', 'Bryan Mbeumo', 'Ivan Toney', 'Tornaghi Wissa', 'Sergi Canós', 'Shandon Baptiste', 'K. Balanta', 'Mads Roerslev', 'M. MorroL', 'Mathias Jensen', 'Frank Onyeka', 'Tariqe Fosu', 'Mads Bech Sørensen', 'Saman Ghoddos', 'Josh Dasilva', 'Julian Jeanvier', 'Jonas LösslL', 'Fin Stevens', 'Myles Peart-Harris', 'Matthew Cox', 'Lewis Gordon', 'Maxwell Haygarth', 'Nathan P. Parra', 'Paris Maghoma', 'Daniel Oyegoke', 'Jaakko Oksanen']","['Halil İbrahim Dervişoğlu', 'Marcus Forss', 'Charlie Goode', 'Mads Bidstrup', 'Dominic Thompson', 'Joel Valencia', 'Lachlan Brook']"
Arminia Bielefeld,"April 25, 2022",VfL Bochum,71,72,71,2300000,Drop Back,60,30,Balanced,60,3,3,3,Ortega,Okugawa,Vasiliadis,Okugawa,Okugawa,Wimmer,"['Stefan Ortega', 'Nathan De Medina', 'Amos Pieper', 'Joakim Nilsson', 'Jacob Barrett Laursen', 'Sebastian Vasiliadis', 'Alessandro Schöpf', 'Patrick Wimmer', 'Robin Hack', 'Masaya Okugawa', 'Janni Serra', 'Gonzalo Castro', 'Manuel Prietl', 'Florian Krüger', 'Guilherme Ramos', 'Stefanos Kapino', 'Bryan Lasme', 'Andrés AndradeL', 'George Bello', 'Fabian Klos', 'Vladislav Cherny', 'Fabian Kunze', 'Julian Frommann', 'Arne Schulz', 'Cédric Brunner', 'Burak Ince']","['Mike J. Vásquez', 'Christian Gebauer', 'Noel Niemann', 'Jomaine Consbruch', 'Sebastian Müller']"
Cagliari,"April 25, 2022",Napoli,75,72,69,10000000,Drop Back,60,50,Balanced,60,5,3,3,João Pedro,João Pedro,Marin,João Pedro,Marin,João Pedro,"['Alessio Cragno', 'Giorgio Altare', 'Edoardo Goldaniga', 'Andrea Carboni', 'Alberto GrassiL', 'Raoul BellanovaL', 'Nahitan Nández', 'Răzvan Marin', 'DalbertL', 'Gastón Pereiro', 'João Pedro', 'Keita Baldé', 'Alessandro Deiola', 'Matteo LovatoL', 'Charalampos Lykogiannis', 'Boris Radunović', 'Leonardo Pavoletti', 'Luca Ceppitelli', 'Gabriele O. Islas', 'Daniele Baselli', 'Simone Aresti', 'Kevin StrootmanL', 'Sebastian Walukiewicz', 'Marko Rog', 'Lisandru Tramoni', 'Damir Ceter']","['Giovanni Simeone', 'Guglielmo Vicario', 'Senna Miangue']"
Real Betis Balompié,"April 25, 2022",Sevilla FC,80,79,78,16000000,Press After Possession Loss,60,70,Balanced,60,7,3,3,Guardado,Fekir,Canales,,Fekir,Fekir,"['Claudio Bravo', 'Héctor Bellerín MorunoL', 'Germán Pezzella', 'Bartra', 'A. Stephens', 'Guido Rodríguez', 'Andrés Guardado', 'Canales', 'Juanmi', 'Nabil Fekir', 'William Carvalho', 'Víctor Ruiz', 'Miranda', 'Montoya', 'Rui Silva', 'Willian JoséL', 'Joaquín', 'Opazo Sabaly', 'Edgar', 'Cristian Tello', 'Diego Lainez', 'Aitor Ruibal', 'Camarasa', 'Paul Akouokou', 'Rodri', 'Bešić Fekir', 'Kike Hermoso', 'Raúl García', 'Juan Cruz', 'José Lara', 'Gonçalo CardosoL', 'Joel Robles']","['Loren', 'Daniel Martín Fernández', 'Rober']"
Granada CF,"April 21, 2022",Málaga CF,77,77,77,7500000,Drop Back,40,50,Long Ball,70,3,3,3,Víctor Díaz,Luis Milla,Luis Milla,Jorge Molina,Luis Milla,Luis Milla,"['Luís Maximiano', 'Quini', 'Víctor Díaz', 'Domingos Duarte', 'Germán', 'Barcos Eteki', 'Luis Milla', 'Jorge Molina', 'Luis Javier Suárez', 'Darwin Machís', 'Montoro', 'Puertas', 'Carlos Neva', 'Aarón', 'Carlos Bacca', 'Myrto Uzuni', 'Santiago AriasL', 'Maxime Gonalons', 'Dani Raba', 'Alberto Soro', 'Torrente', 'Neyder Lozano', 'YoungeunL', 'Pepe Sánchez', 'Isma Ruiz', 'João Costa', 'Cheikh Kane Sarr', 'Martín', 'Sergio Barcia']","['Luis Abram', 'Adrián Marín', 'Monchu', 'Antoñín', 'Ricard']"
Roma,"April 25, 2022",Latium,79,78,78,46000000,Balanced,40,40,Balanced,60,4,3,3,Pellegrini,Pellegrini,Pellegrini,Abraham,Pellegrini,Pellegrini,"['Rui Patrício', 'Gianluca Mancini', 'Chris Smalling', 'Ibañez', 'Bryan Cristante', 'Rick Karsdorp', 'Lorenzo Pellegrini', 'Henrikh Mkhitaryan', 'Nicola D. Gomez', 'Nicolò B. Gaspar', 'Tammy Abraham', 'Stephan El Shaarawy', 'Carles Pérez', 'Eldor Shomurodov', 'Jordan Veretout', 'Daniel Fuzato', 'Ebrima Darboe', 'Matías Viña', 'Marash KumbullaL', 'Sérgio OliveiraL', 'Edoardo Bove', 'Amadou Diawara', 'Leonardo Spinazzola', 'Ainsley Maitland-NilesL', 'Filippo Tripi', 'Pietro Boer', 'Alessio Riccardi', 'Davide Santon']",[]
Arsenal,"April 25, 2022",Tottenham Hotspur,82,80,77,77500000,Balanced,50,40,Balanced,60,5,3,3,Lacazette,Dumitrașcu,Dumitrașcu,Lacazette,Saka,Saka,"['Aaron Ramsdale', 'Cédric', 'Benjamin White', 'Gabriel', 'Nuno Tavares', 'Bukayo Saka', 'Albert Sambi Lokonga', 'Granit Xhaka', 'Gabriel Martinelli', 'Martin Dumitrașcu', 'Alexandre Lacazette', 'Nicolas Pépé', 'Emile Smith Rowe', 'Mohamed Elneny', 'Omari Hutchinson', 'Bernd Leno', 'Eddie Nketiah', 'Rob Holding', 'Kieran Tierney', 'Thomas Partey', 'Takehiro Tomiyasu', 'Charlie Patino', 'Arthur Okonkwo', 'Miguel Azeez', 'James Olayinka', 'Joel Ideho', 'Danilo Barbosa Swanson', 'Joel López', 'Cătălin Cîrjan', 'Amahl Monlouis', ""Salah-Eddine Oulad M'Hand"", 'Ben Cottrell', 'Marcelo Flores']","['Mattéo Guendouzi', 'William Saliba', 'Lucas Torreira', 'Héctor Bellerín Moruno', 'Ainsley Maitland-Niles', 'Konstantinos Mavropanos', 'Pablo Marí', 'Reiss Nelson', 'Auston Trusty', 'Rúnar Alex Rúnarsson', 'Daniel Ballard', 'Folarin Balogun']"
Leicester City,"April 25, 2022",Nottingham Forest,80,81,79,50000000,Balanced,50,50,Balanced,60,4,3,3,Schmeichel,Maddison,Maddison,Tielemans,Maddison,Maddison,"['Kasper Schmeichel', 'Ricardo Pereira', 'Wesley Fofana', 'Mahdy Söyüncü', 'Luke Thomas', 'Valdez Chamorro Tielemans', 'Wilfred Ndidi', 'Ademola LookmanL', 'Harvey Barnes', 'James Maddison', 'Patson Daka', 'Kelechi Iheanacho', 'Timothy Castagne', 'James Justin', 'Daniel Amartey', 'Danny Ward', 'Boubakary Soumaré', 'Kiernan Dewsbury-Hall', 'Ayoze Pérez', 'Marc Albrighton', 'Nampalys Mendy', 'Jonny Evans', 'Jamie Vardy', 'Ryan Bertrand', 'Jannik Vestergaard', 'Hamza Choudhury', 'Eldin Jakupović', 'Callum Hulme', 'Thanawat Suengchitthawon', 'Lewis Brunt']","['Dennis Praet', 'Daniel Iversen', 'George Hirst', 'Callum Wright', 'Josh Eppiah', 'Tyrese Shade', 'Vontae Daley-Campbell']"
Montpellier HSC,"April 21, 2022",Nîmes Olympique,73,76,73,7500000,Pressure On Heavy Touch,50,50,Balanced,50,4,3,3,Savanier,Savanier,Savanier,Savanier,Savanier,Savanier,"['Jonas Omlin', 'Arnaud Souquet', 'Maxime Estève', 'Mamadou Sakho', 'Mihailo Ristić', 'Jordan Ferri', 'Joris Chotard', 'Florent Mollet', 'Stephy Mavididi', 'Téji Savanier', 'Elye Wahi', 'Léo Leroy', 'Nicolas Cozza', 'Junior Sambia', 'Ambroise Oyongo', 'Dimitry Bertaud', 'Nicholas GioacchiniL', 'Béni Makouana', 'Matheus Thuler', 'Gabriel Barès', 'de Moraes Guermouche', 'Sacha Delaye', 'Matis Carvalho', 'Pedro Mendes', 'Thibault Tamas']",['Clément Vidal']
Athletic Club de Bilbao,"April 25, 2022",Real Sociedad,78,78,79,18500000,Balanced,50,50,Long Ball,70,4,3,3,Muniain,Muniain,Iñigo Martínez,Muniain,Muniain,Ivanildo Jorge,"['Unai Simón', 'De Marcos', 'Vivian', 'Iñigo Martínez', 'S.Dursun', 'Ivanildo Jorge', 'Unai Vencedor', 'Vesga', 'Muniain', 'Sancet', 'Iñaki Williams', 'Capa', 'Inui', 'Balenziaga', 'Lekue', 'Agirrezabala', 'Raúl García', 'Dani García', 'Unai Núñez', 'Villalibre', 'Silva Almeida', 'Nico Williams', 'S. Opsahl', 'Nico Serrano', 'Beñat Prados Díaz', 'Jokin Ezkieta Mendiburu', 'Sillero', 'Aitor Paredes', 'Unai Rementería CastroL']","['Córdoba', 'Jon Morcillo', 'Iñigo Vicente', 'Nolaskoain', 'Imanol']"
Atlético de Madrid,"April 21, 2022",Real Madrid,85,82,82,68500000,Pressure On Heavy Touch,60,60,Balanced,50,3,3,3,Koke,Suárez,Koke,Suárez,Koke,Koke,"['Jan Oblak', 'Marcos Llorente', 'Stefan Savić', 'José María Giménez', 'Reinildo', 'C. Huerta Correa', 'Héctor Herrera', 'Koke', 'Renan Lodi', 'Luis Suárez', 'Antoine GriezmannL', 'Rodrigo Javier De Paul', 'Thomas Lemar', 'Felipe', 'W. Corozo Vrsaljko', 'Benjamin LecomteL', 'João Félix', 'Lacerda Carrasco', 'Mario Hermoso Canseco', 'Daniel Wass', 'Matheus Cunha', 'Geoffrey Kondogbia', 'Giuliano Simeone', 'Camus', 'Alejandro Iturbe Encabo', 'Alberto Moreno', 'Javier Serrano Martínez', 'Fran González', 'Sergio Guerrero Romero']","['Morata', 'Saúl', 'Santiago Arias', 'Vitolo', 'Ivo Grbić', 'Nehuén Pérez', 'Manu Sánchez', 'Marcos Paulo', 'Mollejo', 'Borja Garcés', 'Sergio Camello', 'Juan Manuel Sanabria']"
Athletic Club de Bilbao,"April 11, 2022",Real Sociedad,78,78,79,18500000,Balanced,50,50,Long Ball,70,4,3,3,Muniain,Muniain,Iñigo Martínez,Muniain,Muniain,Saipi,"['Unai Simón', 'De Marcos', 'Hernández Rodríguez', 'Iñigo Martínez', 'L.D. Kappel', 'Saipi', 'Unai Vencedor', 'Vesga', 'Muniain', 'Sancet', 'Iñaki Williams', 'Capa', 'Vivian', 'Balenziaga', 'Lekue', 'Agirrezabala', 'Raúl García', 'Dani García', 'Unai Núñez', 'Villalibre', 'JinGyu', 'Nico Williams', 'Yimmy', 'Nico Serrano', 'Beñat Prados Díaz', 'Jokin Ezkieta Mendiburu', 'Sillero', 'Aitor Paredes', 'Unai Rementería CastroL']","['Córdoba', 'Jon Morcillo', 'Iñigo Vicente', 'Nolaskoain', 'Imanol']"
Real Madrid,"April 25, 2022",FC Barcelona,85,86,83,150000000,Balanced,50,70,Possession,50,6,3,3,Benzema,Alaba,Alaba,Benzema,Alaba,Alaba,"['Thibaut Courtois', 'Lucas Vázquez', 'Lee Ji Sol', 'David Alaba', 'Ferland Mendy', 'Casemiro', 'Luka Modrić', 'Toni Kroos', 'Karim Benzema', 'Marco Asensio', 'Vinícius Jr.', 'Federico Valverde', 'Eduardo Camavinga', 'Carvajal', 'Nacho Fernández', 'Andriy Lunin', 'Eden Hazard', 'Rodrygo', 'Marcelo', 'Gareth Bale', 'Isco', 'Luka Jović', 'Dani Ceballos', 'Mariano', 'Vallejo', 'Blanco', 'Marvin', 'Miguel', 'Arribas', 'Takuhiro Nakai', 'Luis López']","['Odriozola', 'Brahim', 'Takefusa Kubo', 'Borja Mayoral', 'Víctor Chust García', 'Reinier', 'Altube']"
Milan,"April 25, 2022",Inter,81,80,81,37000000,Balanced,50,60,Balanced,50,8,3,3,Romagnoli,Brahim,Brahim,Kessié,Brahim,Brahim,"['Mike Maignan', 'Davide Calabria', 'Fikayo Tomori', 'Alessio Romagnoli', 'Theo Hernández', 'Sandro Tonali', 'Franck Yannick Kessié', 'Junior MessiasL', 'Rafael Leão', 'BrahimL', 'Olivier Giroud', 'C. Quintana Ibrahimović', 'Ante Rebić', 'Ismaël Bennacer', 'Fodé Ballo-Touré', 'Ciprian Tătărușanu', 'Alexis Saelemaekers', 'Rade Krunić', 'Alessandro Florenzi', 'Daniel Maldini', 'Pierre Kalulu', 'Tiemoué BakayokoL', 'Matteo Gabbia', 'Samu Castillejo', 'Simon Kjær']","['J. Montero Adli', 'Mattia Caldara', 'Jens Petter Hauge', 'Tommaso Pobega', 'Léo Duarte', 'Nikolaos Michelis']"
Villarreal CF,"April 25, 2022",Valencia CF,79,80,80,33000000,Balanced,60,50,Balanced,60,5,3,3,Manu Trigueros,Parejo,Parejo,Gerard Moreno,Parejo,Parejo,"['Gerónimo Rulli', 'Serge Aurier', 'Raúl Albiol', 'Pau Torres', 'Alfonso Pedraza Sag', 'Gerard Moreno', 'Manu Trigueros', 'Parejo', 'Alberto Moreno', 'Giovani Lo CelsoL', 'Arnaut Danjuma', 'Etienne Capoue', 'Aïssa Mandi', 'Pervis Estupiñán', 'Juan Foyth', 'Sergio Asenjo', 'Boulaye Dia', 'Twardzik Santos Pino', 'Paco Alcácer', 'Francis Coquelin', 'Iborra', 'Mario Gaspar', 'Rubén Peña', 'Moi Gómez', 'Samuel Chukwueze', 'Pablo Iñiguez de Heredia', 'MartínL', 'De La Fuente', 'Miguel Ángel Leal Díaz', 'Carlo Adriano', 'Nikita Iosifov', 'Filip Jörgensen']","['Manu Morlanes', 'Fer Niño', 'Alex Baena', 'Jorge Cuenca', 'Iván Martín', 'Quintillà', 'Alex Millán', 'Haissem Hassan']"
Arminia Bielefeld,"April 11, 2022",VfL Bochum,71,72,72,2300000,Drop Back,60,30,Balanced,60,3,3,3,Ortega,Okugawa,Vasiliadis,Okugawa,Okugawa,Brunner,"['Stefan Ortega', 'Cédric Brunner', 'Amos Pieper', 'Joakim Nilsson', 'George Bello', 'Sebastian Vasiliadis', 'Alessandro Schöpf', 'Patrick Wimmer', 'Robin Hack', 'Masaya Okugawa', 'Janni Serra', 'Gonzalo Castro', 'Manuel Prietl', 'Florian Krüger', 'Guilherme Ramos', 'Stefanos Kapino', 'Fabian Klos', 'Andrés AndradeL', 'Jacob Barrett Laursen', 'Bryan Lasme', 'Vladislav Cherny', 'Fabian Kunze', 'Julian Frommann', 'Arne Schulz', 'Nathan De Medina', 'Burak Ince']","['Mike J.Diaz', 'Christian Gebauer', 'Noel Niemann', 'Jomaine Consbruch', 'Sebastian Müller']"
Sevilla FC,"April 11, 2022",Real Betis Balompié,81,81,83,34500000,Pressure On Heavy Touch,70,70,Balanced,80,8,3,3,Jesús Navas,Joan Jordán,Gómez,Rakitić,Acuña,Joan Jordán,"['A. Vázquez Bounou', 'Jesús Navas', 'Jules Koundé', 'Diego Carlos', 'Marcos Acuña', 'Thomas Delaney', 'Joan Jordán', 'Ivan Rakitić', 'Lucas Ocampos', 'Anthony MartialL', 'Alejandro Gómez', 'Nemanja Gudelj', 'Gonzalo Montiel', 'Ludwig Augustinsson', 'Karim Rekik', 'Marko Dmitrović', 'Rafa Mir', 'Jesús Corona', 'R. Castro En-Nesyri', 'Suso', 'Munir', 'Erik Lamela', 'Elias Hoff', 'Javi Díaz', 'S. Ichazo', 'Alfonso Pastor', 'Pablo Pérez', 'Santisteban', 'Iván Romero', 'Pedro Ortiz', 'Carmona', 'Juanlu Sánchez']","['Luuk Petryk', 'Oussama Idrissi', 'Neciu', 'Alejandro Pozo Pozo', 'Berrocal', 'Ryan Johansson']"
Borussia Dortmund,"April 21, 2022",Bayern München,83,81,81,60000000,Pressure On Heavy Touch,50,80,Long Ball,40,5,3,3,Reus,Reus,Guerreiro,Reus,Brandt,Brandt,"['Gregor Kobel', 'Emre Can', 'Manuel Akanji', 'Mats Hummels', 'Raphaël Guerreiro', 'Axel Witsel', 'Jude Bellingham', 'Julian Brandt', 'Thorgan Hazard', 'Marco Reus', 'Erling Haaland', 'Mahmoud Dahoud', 'Marius Wolf', 'Marin PongračićL', 'Marwin Hitz', 'Donyell Malen', 'Dan-Axel Nélson Monte', 'Giovanni Reyna', 'Soumaila Coulibaly', 'Thomas Meunier', 'ReinierL', 'Felix Passlack', 'Nico Schulz', 'Steffen Tigges', 'Nnamdi Collins', 'Mateu Morey', 'Marcel Schmelzer', 'Roman Bürki', 'Abdoulaye Kamara']",['Ansgar Knauff']
Bergamo Calcio,"April 21, 2022",Milan,82,79,79,20000000,Balanced,50,80,Balanced,60,5,3,3,Rafael Tolói,Malinovskyi,Freuler,Malinovskyi,Malinovskyi,Malinovskyi,"['Juan Musso', 'Rafael Tolói', 'Merih Demiral', 'Berat Djimsiti', 'Hans Hateboer', 'Marten Intriago', 'Remo Freuler', 'Davide M.Escobar', 'Ruslan Malinovskyi', 'Mario Pašalić', 'Duván Corie', 'Luis Muriel', 'Jérémie BogaL', 'Matteo Pessina', 'Joakim Mæhle', 'Marco Sportiello', 'Teun Koopmeiners', 'José Luis Palomino', 'Valentin MihăilăL', 'Alexey Miranchuk', 'Francesco Rossi', 'Giuseppe PezzellaL', 'Josip Iličić', 'Alassane Sidibe', 'Moustapha Cissé']","['Robin Gosens', 'Cristian Romero', 'Pierluigi Gollini', 'Matteo Lovato', 'Viktor Kovalenko', 'Sam Lammers', 'Boško Lavandeira', 'Arkadiusz Reca', 'Nicolas Haas', 'Roberto Piccoli', 'Ebrima Colley', 'Matteo Ruggeri', 'Rodrigo Guth', 'Nadir André António']"
